DISTRITO	ESTADO	LONGITUDE	LATITUDE
ALDEIA INDÍGENA SÃO JOÃO DE VENEZA	AMAZONAS	-69.9415789968083	-4.39987702083806
ALDEIA INDÍGENA GUANABARA III	AMAZONAS	-69.9259482115839	-4.40415418213785
ALDEIA INDÍGENA PORTO ESPIRITUAL	AMAZONAS	-69.8648426431414	-4.40560363280896
ALDEIA INDÍGENA SÃO LUIS	AMAZONAS	-69.9183885079104	-4.40534204052671
ALDEIA INDÍGENA NOVA VIDA	AMAZONAS	-69.8595777280284	-4.40543938817775
ALDEIA INDÍGENA NOVO ORIENTE	AMAZONAS	-69.9192564236239	-4.40765473727626
ALDEIA INDÍGENA NOVA TERRA	AMAZONAS	-69.8927439106305	-4.40813191565383
ALDEIA INDÍGENA GUANABARA II	AMAZONAS	-69.9099042930277	-4.40636346052788
ALDEIA INDÍGENA SÃO SEBASTIÃO	AMAZONAS	-69.8959286054465	-4.40822968626824
ALDEIA INDÍGENA NOVA UNIÃO	AMAZONAS	-69.8871831269402	-4.40896573591875
ALDEIA INDÍGENA CIDADE NOVA	AMAZONAS	-69.5504095275945	-4.30536722190323
ALDEIA INDÍGENA SANTO ANTONIO	AMAZONAS	-69.9933243958657	-4.37809586396923
ALDEIA INDÍGENA NOVA ALIANÇA	AMAZONAS	-69.6094887912616	-4.3491838137633
ALDEIA INDÍGENA BOM PASTOR I	AMAZONAS	-69.6424641691845	-4.36970209008954
ALDEIA INDÍGENA SÃO LEOPOLDO	AMAZONAS	-69.7062067320655	-4.38399453664364
ALDEIA INDÍGENA NOVO PORTO LIMA	AMAZONAS	-69.7282325114337	-4.37258755364085
ALDEIA INDÍGENA SÃO FRANCISCO	AMAZONAS	-69.7420440077386	-4.3759117029178
ALDEIA INDÍGENA BANANEIRA	AMAZONAS	-70.5810334899381	-5.93844611804041
ALDEIA INDÍGENA SANTA RITA	AMAZONAS	-69.9786274968381	-4.38624977769577
ALDEIA INDÍGENA NOVO PARAÍSO	AMAZONAS	-69.9877997331113	-4.33139535409429
ALDEIA INDÍGENA CORDEIRO	AMAZONAS	-70.6081550815767	-6.07537732469921
ALDEIA INDÍGENA ALZIRA	AMAZONAS	-70.7721977967676	-6.39690783267382
ALDEIA INDÍGENA BOM INTENTO	AMAZONAS	-70.0040890812807	-4.348096859163
ALDEIA INDÍGENA FILADÉLFIA	AMAZONAS	-69.9928244773714	-4.38383595262972
ALDEIA INDÍGENA BOM CAMINHO	AMAZONAS	-69.987912905163	-4.38358050675104
ALDEIA INDÍGENA TRÊS BOCAS	AMAZONAS	-70.594704695506	-6.08771008521747
ALDEIA INDÍGENA PORTO CORDEIRINHO	AMAZONAS	-69.994805005598	-4.38631799395227
BERURI	AMAZONAS	-61.3715708916659	-3.89451340981806
AGROVILA DO PA VILA CAVIANA	AMAZONAS	-61.1564905170981	-3.75895633313141
AGROVILA DO PA COMUNIDADE PUMPUNHA II	AMAZONAS	-61.2272833578765	-3.72534449263102
ALDEIA INDÍGENA BOA SORTE	AMAZONAS	-61.3047107902868	-3.82053059314544
ALDEIA INDÍGENA SUUMA	AMAZONAS	-61.2985581436987	-3.82114852979869
ALDEIA INDÍGENA TERRA NOVA	AMAZONAS	-62.4736345688628	-4.61229697327627
ALDEIA INDÍGENA VILA NOVA	AMAZONAS	-62.487918777831	-4.636812502948
ALDEIA INDÍGENA JOARI	AMAZONAS	-62.4751677645919	-4.6592458851097
ALDEIA INDÍGENA TERRA VERMELHA	AMAZONAS	-62.3165907640895	-4.7114583368467
ALDEIA INDÍGENA NOSSA SENHORA DE FÁTIMA	AMAZONAS	-62.0766710798837	-4.40562902236266
ALDEIA INDÍGENA ITABOCA	AMAZONAS	-62.8082325919139	-4.77178213601425
BOA VISTA DO RAMOS	AMAZONAS	-57.5877073464737	-2.97172653158936
BOM JESUS DA ESTRADA	AMAZONAS	-57.5966296442179	-3.0581452757289
LAGO PRETO	AMAZONAS	-57.9484321486937	-3.20938229495888
MASSAUARI	AMAZONAS	-57.5470962493325	-3.16153217158076
BOCA DO ACRE	AMAZONAS	-67.3995777566805	-8.75124319609379
SÃO PAULO	AMAZONAS	-67.4101304077171	-8.75181060765792
ALDEIA INDÍGENA KAMICUÃ	AMAZONAS	-67.4112036195643	-8.7367329964693
FLORIANO PEIXOTO	AMAZONAS	-67.4029435430901	-9.06378031576786
BORBA	AMAZONAS	-59.5945590194969	-4.39061989147273
ALDEIA INDÍGENA TI LAGO DO LIMÃO	AMAZONAS	-59.9248516448291	-4.25735230237791
AXINIM	AMAZONAS	-59.3719059068529	-4.04865961397993
FOZ DO CANUMÃ	AMAZONAS	-59.0886317517735	-3.99093746187548
VILA CANUMÃ	AMAZONAS	-59.0789800497613	-4.04141873224263
VILA CAIÇARA	AMAZONAS	-59.4198735612285	-4.25902248442441
ALDEIA INDÍGENA ARARY	AMAZONAS	-59.9558186078293	-4.74724865743775
ALDEIA INDÍGENA BOCA DO ARARY	AMAZONAS	-59.9502909353961	-4.82115349891294
ALDEIA INDÍGENA LAGUINHO	AMAZONAS	-58.9948164616797	-3.98159233581177
ALDEIA INDÍGENA LARANJAL	AMAZONAS	-58.9530561873767	-3.99912894690986
ALDEIA INDÍGENA MUCAJÁ	AMAZONAS	-58.923149431252	-3.9627533084077
ALDEIA INDÍGENA SORVAL	AMAZONAS	-58.882190343817	-3.95452634538745
ALDEIA INDÍGENA VARRE VENTO	AMAZONAS	-58.8322461546325	-3.94975589054106
ALDEIA INDÍGENA VILA BATISTA	AMAZONAS	-58.9326458968424	-4.04716446046262
ALDEIA INDÍGENA VILA NOVA	AMAZONAS	-58.9351984918707	-4.09899749606689
ALDEIA INDÍGENA PARANÁ	AMAZONAS	-59.1477282548127	-4.09938475007557
ALDEIA INDÍGENA KWATA	AMAZONAS	-59.2713008983577	-4.22730351146608
ALDEIA INDÍGENA FRONTEIRAS	AMAZONAS	-59.2147271149638	-4.26414714104472
ALDEIA INDÍGENA ARU	AMAZONAS	-59.2553855898794	-4.37294188604368
ALDEIA INDÍGENA COBRAS	AMAZONAS	-59.1699654436845	-4.5235486696984
ALDEIA INDÍGENA NITERÓI	AMAZONAS	-59.3294913459047	-4.72842714837754
ALDEIA INDÍGENA MAMÁ	AMAZONAS	-59.417382080218	-4.59780602442171
ALDEIA INDÍGENA SAPUCAIA	AMAZONAS	-60.3497480494501	-4.49347654453593
ALDEIA INDÍGENA TAPAGEM	AMAZONAS	-60.4174886928207	-4.50386595278226
ALDEIA INDÍGENA DO FORNO	AMAZONAS	-60.174559273094	-4.4590178414211
ALDEIA INDÍGENA PIRANHA	AMAZONAS	-60.2318136563443	-4.51784660708207
ALDEIA INDÍGENA PACOVÃ	AMAZONAS	-60.1044449061005	-4.44380311001458
CAAPIRANGA	AMAZONAS	-61.2113341331817	-3.3300933919416
AGROVILA DA PA VILA DE CAMPINA	AMAZONAS	-61.1172214424903	-3.31105697327707
ARARAS	AMAZONAS	-61.367175358337	-3.41443672438833
CANUTAMA	AMAZONAS	-64.3942308189288	-6.52910607582614
VILA RENASCER	AMAZONAS	-63.8617864576823	-8.19420033028666
ALDEIA INDÍGENA BANAWA	AMAZONAS	-64.9335103103976	-6.71253032104847
CARAUARI	AMAZONAS	-66.8966352816837	-4.88166590420413
COMUNIDADE DO ROQUE	AMAZONAS	-67.2056949018137	-5.08924341275263
COMUNIDADE IGARAPÉ DA ROÇA	AMAZONAS	-66.9031766272557	-4.90228303767985
CAREIRO	AMAZONAS	-60.3638098437089	-3.82244727004599
ARAÇÁ	AMAZONAS	-60.0076706557583	-3.45090530207607
VILA SAMAÚMA	AMAZONAS	-60.2343682062113	-3.52791849980369
PURUPURU	AMAZONAS	-59.7220247311142	-3.38357572162871
VILA DO TILHEIRO	AMAZONAS	-60.2704463295081	-3.42863237315482
ALDEIA INDÍGENA VISTA ALEGRE	AMAZONAS	-60.423445629735	-3.67190374168751
ALDEIA INDÍGENA MAMORI	AMAZONAS	-60.0152986393109	-3.58762211788636
ALDEIA INDÍGENA MARINHEIRO	AMAZONAS	-59.9828045729604	-3.57008323866953
ALDEIA INDÍGENA JUMA	AMAZONAS	-59.8505498261927	-3.85753464250951
CAREIRO DA VÁRZEA	AMAZONAS	-59.8263140608339	-3.1973965948696
PORTO DA BALSA	AMAZONAS	-59.8700557905488	-3.19079596381987
ALDEIA INDÍGENA BOA VISTA	AMAZONAS	-59.3819049486607	-3.22394055654998
ALDEIA INDÍGENA JUTAÍ	AMAZONAS	-59.3234933642686	-3.35387392195599
ALDEIA INDÍGENA CESSAINA	AMAZONAS	-59.3782999382005	-3.35848383226196
ALDEIA INDÍGENA JABUTI	AMAZONAS	-59.432692818367	-3.40298531922224
COARI	AMAZONAS	-63.1421839840562	-4.08421915877588
ITAPEUA	AMAZONAS	-63.0262618946451	-4.05961700123529
LAURO SODRÉ	AMAZONAS	-62.5900155656497	-3.85779544289033
VILA FERNANDES	AMAZONAS	-63.4705644240109	-3.71546212634019
ALDEIA INDÍGENA CAJUHIRI ATRAVESSADO	AMAZONAS	-63.3663516353811	-3.93095861724238
CODAJÁS	AMAZONAS	-62.0634296604883	-3.84304593273892
MURITUBA	AMAZONAS	-62.4853568857617	-3.86456890757703
BADAJOS	AMAZONAS	-62.6766173522156	-3.41865554005305
EIRUNEPÉ	AMAZONAS	-69.8662902624416	-6.66735256685182
ALDEIA INDÍGENA SANTA RITA	AMAZONAS	-69.4346331017787	-6.65340100454915
ALDEIA INDÍGENA MAMORI	AMAZONAS	-69.5853146911398	-6.65920202071185
ALDEIA INDÍGENA SÃO MIGUEL	AMAZONAS	-69.6878835265293	-7.04756501607171
ALDEIA INDÍGENA FORTALEZA	AMAZONAS	-69.6682441653116	-7.13417332304968
ALDEIA INDÍGENA SÃO JOÃO	AMAZONAS	-70.1556814803636	-7.07943527214718
ALDEIA INDÍGENA SABÓIA	AMAZONAS	-70.2304241664482	-7.23261215974249
DEIXA FALAR	AMAZONAS	-70.3307986426372	-6.70030252689844
ALDEIA INDÍGENA BOLA	AMAZONAS	-70.0344800236819	-6.63360639211409
ALDEIA INDÍGENA SÃO JOSÉ DE BAIXO	AMAZONAS	-70.126025614332	-7.0610314254196
ALDEIA INDÍGENA SÃO JOSÉ DE CIMA	AMAZONAS	-70.0961463935209	-7.02766069427946
ALDEIA INDÍGENA ESTIRÃO KULINA	AMAZONAS	-70.2568569358601	-7.15121815873003
ALDEIA INDÍGENA ESTIRÃO DE BAIXO	AMAZONAS	-70.1905557958648	-7.15022505252334
ALDEIA INDÍGENA MANDUCA	AMAZONAS	-70.2304155458743	-6.88671487807928
ALDEIA INDÍGENA TORRE DA LUA	AMAZONAS	-70.2507437457759	-6.89362546734201
ALDEIA INDÍGENA BOA VISTA	AMAZONAS	-70.2919299645441	-6.86792158882099
ALDEIA INDÍGENA PARANÁ	AMAZONAS	-70.3031833375734	-6.87352306156376
ALDEIA INDÍGENA PORTO VELHO	AMAZONAS	-70.348463189041	-6.91036573795428
ALDEIA INDÍGENA DEGREDO	AMAZONAS	-70.5733123352923	-6.85473004270808
ALDEIA INDÍGENA BAÚ VELHO	AMAZONAS	-70.5683356146145	-6.872399268576
ALDEIA INDÍGENA BAÚ NOVO	AMAZONAS	-70.571118938452	-6.88063554267838
ALDEIA INDÍGENA CACHORRO	AMAZONAS	-70.5623330824716	-6.89250713776389
ALDEIA INDÍGENA SOSSEGO	AMAZONAS	-70.5570817730487	-6.9152022265087
ALDEIA INDÍGENA PRAIA SECA	AMAZONAS	-70.7153850609472	-7.03152136081508
ALDEIA INDÍGENA SÃO VICENTE	AMAZONAS	-70.5679466439174	-6.73682214192401
ALDEIA INDÍGENA MATRINCHÃ	AMAZONAS	-70.4082468361011	-6.7188158927949
ALDEIA INDÍGENA IGARAPÉ GRANDE	AMAZONAS	-69.3888233649732	-6.79555048337316
ENVIRA	AMAZONAS	-70.0304125429825	-7.43981754396838
ALDEIA INDÍGENA CACAU	AMAZONAS	-69.9748285281245	-7.43399028134503
ALDEIA INDÍGENA LONTRA NOVO	AMAZONAS	-69.976453100329	-7.4098620347041
ALDEIA INDÍGENA LONTRA VELHO	AMAZONAS	-69.9755694468968	-7.40557457752598
ALDEIA INDÍGENA TERRA FIRME	AMAZONAS	-69.9727448877282	-7.38725862831893
ALDEIA INDÍGENA TERRA NOVA	AMAZONAS	-69.9736892248406	-7.38673923528843
ALDEIA INDÍGENA ARUIANÃ	AMAZONAS	-69.9439029410759	-7.3565731536726
ALDEIA INDÍGENA TRÊS BOCAS	AMAZONAS	-69.9142522238816	-7.31481224500777
ALDEIA INDÍGENA KULINA DO MACAPÁ	AMAZONAS	-70.6207871559906	-7.68882668633526
ALDEIA INDÍGENA ALEGRIA	AMAZONAS	-70.5602976484409	-7.65420102285324
FONTE BOA	AMAZONAS	-66.0965029898347	-2.51227068454779
ALDEIA INDÍGENA ACAPURI DO MEIO	AMAZONAS	-66.808598232951	-2.68147144264844
ALDEIA INDÍGENA ACAPURI DE CIMA	AMAZONAS	-66.8188261681886	-2.67378586302635
ALDEIA INDÍGENA ACAPURI DE BAIXO	AMAZONAS	-66.6631995123131	-2.67618976397615
GUAJARÁ	AMAZONAS	-72.5824305383396	-7.5477744148336
HUMAITÁ	AMAZONAS	-63.0266980219283	-7.51222495061139
ALDEIA INDÍGENA TENHARIM-TRANSAMAZÔNICA	AMAZONAS	-62.0695327765452	-7.93452107755329
AUXILIADORA	AMAZONAS	-61.8333145182458	-6.25644806135413
ALDEIA INDÍGENA JIRHOY	AMAZONAS	-62.1724399477223	-7.84622130288135
IPIXUNA	AMAZONAS	-71.6944180603084	-7.05098011443721
PERNAMBUCO	AMAZONAS	-71.476650234266	-6.97953198392981
ALDEIA INDÍGENA BOA VISTA	AMAZONAS	-71.2118996439634	-7.03298140461667
ALDEIA INDÍGENA MEDONHO	AMAZONAS	-71.0881417982286	-6.95919626759099
ALDEIA INDÍGENA PUEIRA	AMAZONAS	-70.7954745262695	-6.82056930838444
ALDEIA INDÍGENA JARÉ	AMAZONAS	-70.8233796552075	-6.86815575075646
ALDEIA INDÍGENA QUATRO BOCAS	AMAZONAS	-70.7687863229758	-6.86992336122501
ALDEIA INDÍGENA PIAU	AMAZONAS	-70.7575919517697	-6.86500415701786
ALDEIA INDÍGENA TIQUARA	AMAZONAS	-71.1746165427727	-6.99756021918758
ALDEIA INDÍGENA VALPARAÍSO	AMAZONAS	-70.7249689518665	-7.0057825658391
ALDEIA INDÍGENA PENEDO	AMAZONAS	-70.7385269863118	-6.83678687138474
IRANDUBA	AMAZONAS	-60.1933881661307	-3.2810538776069
JANAUARI	AMAZONAS	-60.0347903790639	-3.2148427793216
SERRA BAIXA	AMAZONAS	-60.3193115565686	-3.1232032313658
SÃO SEBASTIÃO	AMAZONAS	-60.1567817233393	-3.2531685350742
ARIAÚ	AMAZONAS	-60.3697691864951	-3.13007683452559
CACAU PIRÊRA	AMAZONAS	-60.0832208372154	-3.16581240014751
LAGO DO LIMÃO	AMAZONAS	-60.3469386948446	-3.18256721896467
PARICATUBA	AMAZONAS	-60.2336870533841	-3.08747802478282
ITACOATIARA	AMAZONAS	-58.4401754367571	-3.14037880391635
AGOSTINHO	AMAZONAS	-58.1891006890021	-3.19992539539537
BATISTA	AMAZONAS	-58.2468757078317	-3.28637816060793
AMATARI	AMAZONAS	-58.8787863586823	-3.27210185127523
NOVO REMANSO	AMAZONAS	-59.0280817447782	-3.21591727142541
VILA LINDÓIA	AMAZONAS	-59.0548814180249	-2.91062871985554
IRACEMA	AMAZONAS	-58.8229929962138	-3.3064602850571
BENJAMIN CONSTANT	AMAZONAS	-58.9132485261617	-3.25668003498156
VILA DO ENGENHO	AMAZONAS	-59.1521344939779	-3.16348052325476
ITAMARATI	AMAZONAS	-68.2479174359782	-6.43779934861918
ALDEIA INDÍGENA BOCA XURIMAN	AMAZONAS	-67.8255683435314	-6.04822607788402
ALDEIA INDÍGENA TERRA NOVA	AMAZONAS	-67.74640063585	-6.11526127208426
ALDEIA INDÍGENA RESEMAN	AMAZONAS	-67.8208349412742	-6.11291873307085
ALDEIA INDÍGENA BUZINA	AMAZONAS	-67.888176023147	-6.48850582155496
ALDEIA INDÍGENA MORADA NOVA	AMAZONAS	-67.8746073991965	-6.35388791291741
ALDEIA INDÍGENA BOIADOR	AMAZONAS	-67.9386309510189	-6.40776631022595
ALDEIA INDÍGENA PATOA	AMAZONAS	-67.8797138922291	-6.2895461746823
ALDEIA INDÍGENA ITAÚBA	AMAZONAS	-67.9876685535202	-6.50496786899494
ALDEIA INDÍGENA RESEMA	AMAZONAS	-67.8074232498247	-6.10823365504402
ITAPIRANGA	AMAZONAS	-58.0345458839662	-2.74184275232884
JAPURÁ	AMAZONAS	-66.9969034946413	-1.880844858703
ACANAUAE	AMAZONAS	-66.6097306474053	-1.82276792009513
VILA BITTENCOURT	AMAZONAS	-69.4263610656383	-1.39526207528648
ALDEIA INDÍGENA SÃO JOAQUIM	AMAZONAS	-66.4630596666852	-1.60811556057663
ALDEIA INDÍGENA ABACATAL	AMAZONAS	-66.4587185428527	-1.62216277082944
ALDEIA INDÍGENA JUTAÍ	AMAZONAS	-66.8887238656765	-1.72086360245785
ALDEIA INDÍGENA JEREMIAS	AMAZONAS	-66.9030345682351	-1.77314809280252
ALDEIA INDÍGENA SÃO JOSÉ DO APAPORIS	AMAZONAS	-69.4063925163807	-1.27583333754623
JURUÁ	AMAZONAS	-66.0630419255434	-3.47488959889068
TAMANIQUÁ	AMAZONAS	-65.674812619355	-2.67499559360895
FORTE DAS GRAÇAS	AMAZONAS	-66.1053657777238	-3.64234011798952
ALDEIA INDÍGENA CLEUSA	AMAZONAS	-65.8142258627079	-2.90476446430665
ALDEIA INDÍGENA JAPIIM	AMAZONAS	-65.8046232644452	-2.91504503164481
ALDEIA INDÍGENA CASTANHEIRA	AMAZONAS	-65.7960129999456	-2.85765776169715
ALDEIA INDÍGENA SANTA RITA	AMAZONAS	-65.8428823486863	-2.85574034239935
ALDEIA INDÍGENA PAUIPIXUNA	AMAZONAS	-65.8436084682436	-2.85552604816685
ALDEIA INDÍGENA BOCA DO ACRE	AMAZONAS	-65.7735105225928	-2.73936408323799
JUTAÍ	AMAZONAS	-66.7713275466878	-2.74464644685786
VILA COPATANA	AMAZONAS	-66.9283742349198	-2.84908845231961
ALDEIA INDÍGENA ESPÍRITO SANTO	AMAZONAS	-67.0584073319448	-2.6580355352105
ALDEIA INDÍGENA NOVO PROGRESSO	AMAZONAS	-67.0767703464864	-2.7114482060936
ALDEIA INDÍGENA BUGAIO	AMAZONAS	-66.8983499647994	-2.82276958425583
ALDEIA INDÍGENA BOA VISTA	AMAZONAS	-66.8191237183376	-2.81868000618451
ALDEIA INDÍGENA SANTA FÉ	AMAZONAS	-67.0573998506433	-2.90817193414442
ALDEIA INDÍGENA BACABAL	AMAZONAS	-67.0642134104656	-2.89106497547389
ALDEIA INDÍGENA CASTANHAL	AMAZONAS	-67.0689178499265	-2.89484423615129
ALDEIA INDÍGENA GATO	AMAZONAS	-67.501001959272	-4.07361341343765
ALDEIA INDÍGENA SAMPAIO	AMAZONAS	-67.0598468535119	-3.07397638845631
ALDEIA INDÍGENA ARIRAMBA	AMAZONAS	-67.1189516068566	-3.25241676403313
ALDEIA INDÍGENA SÃO LUIZ	AMAZONAS	-67.0276716625464	-3.06532333090829
ALDEIA INDÍGENA JARINAL	AMAZONAS	-69.5711837866041	-5.85453987127878
ALDEIA INDÍGENA QUEIMADA	AMAZONAS	-69.5380686903945	-5.85855168053217
LÁBREA	AMAZONAS	-64.79477302752	-7.26194655332705
ALDEIA INDÍGENA JAPIIM	AMAZONAS	-64.6517713268979	-7.72182534207034
ALDEIA INDÍGENA CLEUSA	AMAZONAS	-64.5592579373959	-7.72007098409701
ALDEIA INDÍGENA CASTANHEIRA	AMAZONAS	-64.7268620933533	-7.4581393867955
ALDEIA INDÍGENA SANTA RITA	AMAZONAS	-65.1850083101365	-7.40573767253362
ALDEIA INDÍGENA SÃO CLEMENTE	AMAZONAS	-65.2792652167991	-7.44189337978348
ALDEIA INDÍGENA ESTIRÃO	AMAZONAS	-65.2780516481796	-7.46786531199425
ALDEIA INDÍGENA CRISPIM	AMAZONAS	-65.2648851287364	-7.51186498936216
ALDEIA INDÍGENA NOVA FORTALEZA	AMAZONAS	-65.3015469265741	-7.54685471196059
ALDEIA INDÍGENA VISTA ALEGRE	AMAZONAS	-65.3750634324099	-7.50352177333774
ALDEIA INDÍGENA ARAÇÁ	AMAZONAS	-64.9365974658491	-7.31835467030355
ALDEIA INDÍGENA ÁGUA BRANCA	AMAZONAS	-65.0753064528503	-7.18111083500884
ALDEIA INDÍGENA AJURICABA	AMAZONAS	-65.1504785873693	-7.17680964079719
ALDEIA INDÍGENA CASA NOVA	AMAZONAS	-65.2603085999693	-7.30681302215249
ALDEIA INDÍGENA SÃO FRANCISCO	AMAZONAS	-65.3608090357898	-7.26218017050277
ALDEIA INDÍGENA PAUZINHO	AMAZONAS	-65.3820830982346	-7.38054881008026
ALDEIA INDÍGENA CANUARU	AMAZONAS	-65.5631409335223	-7.41718054432861
ALDEIA INDÍGENA VINHAS	AMAZONAS	-67.2491058042089	-9.10584173251322
ALDEIA INDÍGENA MAERIENE	AMAZONAS	-66.8531911238271	-7.92710132356711
ALDEIA INDÍGENA KANACURI	AMAZONAS	-66.5337832156597	-7.80064444659561
ALDEIA INDÍGENA ALTO SAPATINE	AMAZONAS	-66.2821080478987	-8.05186467056213
ALDEIA INDÍGENA MORADA	AMAZONAS	-66.0863719063948	-7.79585760923544
ALDEIA INDÍGENA SÃO PEDRO	AMAZONAS	-65.7371470874471	-7.91565383397607
ALDEIA INDÍGENA TRÊS BOCAS	AMAZONAS	-65.7695571301732	-7.93268639380089
ALDEIA INDÍGENA BOA ESPERANÇA	AMAZONAS	-66.0489575063928	-7.52710196269048
ALDEIA INDÍGENA INDEPENDÊNCIA	AMAZONAS	-66.0694088711345	-7.6956779500698
MANACAPURU	AMAZONAS	-60.6205894458706	-3.29827803546755
AGROVILA DO PA UBIM	AMAZONAS	-60.4307585872632	-3.16457948559017
AGROVILA DO PA BELA VISTA	AMAZONAS	-60.4382106074752	-3.29530110249125
SACAMBÚ	AMAZONAS	-60.9434484755627	-3.27272940643984
JACARÉ	AMAZONAS	-60.8162666662443	-3.60010058792865
TUIUÊ	AMAZONAS	-61.0655988969768	-3.69616420803507
COMUNIDADE PALESTINA	AMAZONAS	-60.5831654332186	-3.2838725199303
COMUNIDADE SÃO JOSÉ	AMAZONAS	-60.586329762946	-3.29304719576997
AGROVILA DO PA GRÊMIO DO CASTANHO	AMAZONAS	-60.9157764222254	-3.26844381521148
VILA DO ARIAU	AMAZONAS	-60.3700060496603	-3.13429143863856
MANAQUIRI	AMAZONAS	-60.4588813063745	-3.42907966935262
BARRO ALTO	AMAZONAS	-60.4255893574287	-3.39933646682937
JANAUACÁ	AMAZONAS	-60.2088121534273	-3.36209304792953
AGROVILA VILA AMAZONINO MENDES	AMAZONAS	-60.2105303440036	-2.9661675083881
LIVRAMENTO	AMAZONAS	-60.1800100610979	-3.02860674999585
NOSSA SENHORA DE FÁTIMA	AMAZONAS	-60.1681169744835	-3.00879205877157
SÃO SEBASTIÃO	AMAZONAS	-60.1995841855649	-2.96779364116884
NOVA CANAÃ	AMAZONAS	-60.0361638190446	-2.61935281335651
BOM SUCESSO	AMAZONAS	-59.4359299434722	-3.13033872034034
MANAUS	AMAZONAS	-60.023335181061	-3.13469149120195
MANICORÉ	AMAZONAS	-61.2992484088508	-5.81320526118813
CACHOEIRINHA	AMAZONAS	-60.8291959818578	-5.49628253103239
AGROVILA DO PA SANTO ANTONIO DO MATUPI	AMAZONAS	-61.5618281840603	-7.91877040971084
ALDEIA INDÍGENA LAGO DOS BAETAS	AMAZONAS	-62.1967340577678	-6.19316269409137
ALDEIA INDÍGENA BOA ESPERANÇA	AMAZONAS	-60.8098925115849	-5.59393215509742
BARRO ALTO	AMAZONAS	-61.5423696326238	-5.99007081555971
ALDEIA INDÍGENA ITAÚBA	AMAZONAS	-61.9459492594831	-6.16329520633583
ALDEIA INDÍGENA TERRA PRETA DO JAUARI	AMAZONAS	-61.9706317288492	-6.20534552485947
ALDEIA INDÍGENA SANTA CRUZ	AMAZONAS	-61.9565441063596	-6.24385835886474
ALDEIA INDÍGENA VISTA ALEGRE I	AMAZONAS	-61.9365481940358	-6.19900163145729
ALDEIA INDÍGENA VISTA ALEGRE II	AMAZONAS	-60.759842212627	-5.5100356676336
ALDEIA INDÍGENA PONTA NATAL	AMAZONAS	-60.7876082156935	-5.55289269407354
ALDEIA INDÍGENA TERRA PRETA	AMAZONAS	-60.8087545377954	-5.70011612500054
ALDEIA INDÍGENA TAUARI	AMAZONAS	-60.7899025956889	-5.71991135783669
ALDEIA INDÍGENA BOA UNIÃO	AMAZONAS	-60.8102147878247	-5.58732117281
ALDEIA INDÍGENA CARACARAÍ	AMAZONAS	-61.5301943518318	-6.17046161251824
ALDEIA INDÍGENA GARROTE	AMAZONAS	-61.560322470161	-6.15031129882052
ALDEIA INDÍGENA PUPUNHA	AMAZONAS	-61.5168777754095	-6.20976961362316
ALDEIA INDÍGENA PALMEIRAS	AMAZONAS	-61.9943276261981	-6.06479595241778
MARAÃ	AMAZONAS	-65.5742837031641	-1.86643687730125
ALDEIA INDÍGENA VILA NOVA I	AMAZONAS	-65.0759499268702	-2.45094193931541
ALDEIA INDÍGENA VILA NOVA II	AMAZONAS	-65.0901791212751	-2.40943970937846
ALDEIA INDÍGENA SÃO JOSÉ DO CUIU-CUIU	AMAZONAS	-65.0706971344154	-2.45744297825847
ALDEIA INDÍGENA SANTO SÃO PEDRO	AMAZONAS	-65.1317867921029	-2.3448806830474
ALDEIA INDÍGENA NOVA ESTRELA	AMAZONAS	-65.0598967475392	-2.44706649685479
ALDEIA INDÍGENA PATAUÁ	AMAZONAS	-65.7913793086624	-1.84408432192571
ALDEIA INDÍGENA SÃO FRANCISCO	AMAZONAS	-65.6252119343816	-1.80679569826307
MAUÉS	AMAZONAS	-57.7150343867525	-3.38642792621106
ALDEIA INDÍGENA BELO HORIZONTE	AMAZONAS	-57.2736066758573	-3.75229724151978
ALDEIA INDÍGENA MONTE OREBE	AMAZONAS	-57.2439919335761	-3.74823277835846
ALDEIA INDÍGENA SÃO BENTO	AMAZONAS	-57.2604720367745	-3.75036589595908
ALDEIA INDÍGENA SÃO PEDRO	AMAZONAS	-57.2738183936888	-3.74361527846202
ALDEIA INDÍGENA VALE DO QUINHA	AMAZONAS	-57.272977111099	-3.73513063274648
OSÓRIO DA FONSECA	AMAZONAS	-58.2872128654143	-3.81876485380013
BOM JESUS	AMAZONAS	-57.9827904479371	-3.60606192809902
CURUÇÁ	AMAZONAS	-58.1032884717287	-3.55176775905883
SANTÍSSIMA TRINDADE	AMAZONAS	-58.2254130274996	-3.60300421440506
REPARTIMENTO	AMAZONAS	-57.5254536734983	-3.68945490944348
ALDEIA INDÍGENA BRASILÉIA	AMAZONAS	-57.1750652772166	-3.86567017296819
ALDEIA INDÍGENA SENHORA DE NAZARÉ	AMAZONAS	-57.2339457167389	-3.7872576560049
ALDEIA INDÍGENA SÃO SEBASTIÃO	AMAZONAS	-57.2846530632994	-3.75516891906664
ALDEIA INDÍGENA MENINO DE DEUS	AMAZONAS	-57.3071464667661	-3.75343979708503
ALDEIA INDÍGENA SANTA MARIA	AMAZONAS	-57.148044679962	-3.92630221135456
ALDEIA INDÍGENA VILA NOVA II	AMAZONAS	-57.1763988809043	-3.74073222688684
ALDEIA INDÍGENA SÃO BONIFÁCIO	AMAZONAS	-57.0263647444423	-3.74624553459927
ALDEIA INDÍGENA MARAU NOVO	AMAZONAS	-56.9908775534949	-3.67413487722934
